order_id,customer_id,email,first_name,created_at,financial_status,fulfillment_status,currency,subtotal_price,total_discounts,total_shipping_price,total_price,product_title,product_category,billing_city,billing_country,billing_country_code,source_name,source_medium,tags
#1276,CUST00126,customer126@example.com,Customer126,2024-01-16 00:00:00,paid,fulfilled,USD,25.36,0.0,4.99,30.35,Phone Stand Adjustable,Electronics,London,United Kingdom,GB,google,cpc,
#3842,CUST01275,customer1275@example.com,Customer1275,2024-01-16 00:00:00,paid,fulfilled,USD,30.75,0.0,4.99,35.74,Scented Soy Candle,Home & Living,Dar es Salaam,Tanzania,TZ,organic,organic,
#6988,CUST02661,customer2661@example.com,Customer2661,2024-01-16 14:23:02,paid,fulfilled,USD,103.42,0.0,9.99,113.41,Printed Silk Scarf,Clothing & Apparel,Dubai,United Arab Emirates,AE,google,cpc,
#7118,CUST02724,customer2724@example.com,Customer2724,2024-01-16 14:40:20,paid,fulfilled,USD,76.55,0.0,0.0,76.55,Printed Silk Scarf,Clothing & Apparel,Accra,Ghana,GH,google,cpc,
#1758,CUST00338,customer338@example.com,Customer338,2024-01-16 17:46:31,paid,unfulfilled,USD,165.77,24.87,9.99,150.89,Ceramic Pour-Over Set,Home & Living,Nairobi,Kenya,KE,direct,none,
#5723,CUST02107,customer2107@example.com,Customer2107,2024-01-17 00:00:00,paid,fulfilled,USD,83.52,12.53,0.0,70.99,Running Shoes,Sports & Fitness,Johannesburg,South Africa,ZA,tiktok,social,
#4861,CUST01725,customer1725@example.com,Customer1725,2024-01-17 00:00:00,paid,fulfilled,USD,98.3,0.0,4.99,103.29,Portable Charger 10000mAh,Electronics,Nairobi,Kenya,KE,instagram,social,
#5658,CUST02078,customer2078@example.com,Customer2078,2024-01-17 00:00:00,paid,fulfilled,USD,84.24,12.64,4.99,76.59,Linen Throw Pillow,Home & Living,Johannesburg,South Africa,ZA,organic,organic,
#6630,CUST02513,customer2513@example.com,Customer2513,2024-01-17 00:00:00,paid,fulfilled,USD,33.25,0.0,6.99,40.24,Scented Soy Candle,Home & Living,Johannesburg,South Africa,ZA,google,cpc,
#2024,CUST00455,customer455@example.com,Customer455,2024-01-17 00:00:00,paid,fulfilled,USD,95.29,0.0,6.99,102.28,Leather Belt,Clothing & Apparel,London,United Kingdom,GB,direct,none,
#1940,CUST00417,customer417@example.com,Customer417,2024-01-17 00:00:00,paid,fulfilled,USD,153.33,23.0,4.99,135.32,Running Shoes,Sports & Fitness,New York,United States,US,facebook,cpc,
#4403,CUST01520,customer1520@example.com,Customer1520,2024-01-17 08:03:40,paid,fulfilled,USD,68.24,0.0,0.0,68.24,Yoga Mat Pro,Sports & Fitness,Nairobi,Kenya,KE,google,cpc,
#2837,CUST00808,customer808@example.com,Customer808,2024-01-17 09:36:27,paid,fulfilled,USD,49.16,0.0,4.99,54.15,Portable Charger 10000mAh,Electronics,Dar es Salaam,Tanzania,TZ,instagram,social,
#5555,CUST02030,customer2030@example.com,Customer2030,2024-01-17 09:59:53,paid,fulfilled,USD,72.57,0.0,4.99,77.56,Wireless Earbuds,Electronics,Kampala,Uganda,UG,google,cpc,
#6166,CUST02304,customer2304@example.com,Customer2304,2024-01-17 10:16:34,paid,fulfilled,USD,22.34,3.35,6.99,25.98,Phone Stand Adjustable,Electronics,Johannesburg,South Africa,ZA,direct,none,
#6915,CUST02630,customer2630@example.com,Customer2630,2024-01-17 14:16:16,paid,fulfilled,USD,58.96,0.0,4.99,63.95,Printed Silk Scarf,Clothing & Apparel,Nairobi,Kenya,KE,tiktok,social,
#6169,CUST02305,customer2305@example.com,Customer2305,2024-01-17 14:59:39,paid,fulfilled,USD,29.24,0.0,9.99,39.23,Resistance Band Set,Sports & Fitness,Nairobi,Kenya,KE,google,cpc,
#4043,CUST01359,customer1359@example.com,Customer1359,2024-01-17 19:05:10,paid,unfulfilled,USD,34.79,0.0,6.99,41.78,Hair Growth Oil 100ml,Beauty & Skincare,Nairobi,Kenya,KE,direct,none,
#3770,CUST01240,customer1240@example.com,Customer1240,2024-01-17 19:47:23,paid,fulfilled,USD,27.8,4.17,4.99,28.62,Lip Balm Set,Beauty & Skincare,Mombasa,Kenya,KE,google,cpc,
#3021,CUST00898,customer898@example.com,Customer898,2024-01-17 21:10:28,paid,fulfilled,USD,48.93,0.0,0.0,48.93,Linen Throw Pillow,Home & Living,Lagos,Nigeria,NG,organic,organic,
#6431,CUST02429,customer2429@example.com,Customer2429,2024-01-18 00:00:00,paid,unfulfilled,USD,25.01,0.0,4.99,30.0,USB-C Cable 3-Pack,Electronics,Kampala,Uganda,UG,instagram,social,
#6733,CUST02551,customer2551@example.com,Customer2551,2024-01-18 00:00:00,paid,unfulfilled,USD,40.6,0.0,0.0,40.6,Linen Throw Pillow,Home & Living,Nairobi,Kenya,KE,facebook,cpc,
#1770,CUST00343,customer343@example.com,Customer343,2024-01-18 00:00:00,paid,fulfilled,USD,66.57,9.99,0.0,56.58,Resistance Band Set,Sports & Fitness,Dubai,United Arab Emirates,AE,email,email,
#6493,CUST02453,customer2453@example.com,Customer2453,2024-01-18 10:54:03,paid,fulfilled,USD,57.98,0.0,0.0,57.98,Printed Silk Scarf,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,organic,organic,
#5636,CUST02067,customer2067@example.com,Customer2067,2024-01-18 11:37:08,paid,fulfilled,USD,63.78,0.0,6.99,70.77,Linen Throw Pillow,Home & Living,Dubai,United Arab Emirates,AE,google,cpc,
#3924,CUST01307,customer1307@example.com,Customer1307,2024-01-18 13:07:19,paid,fulfilled,USD,89.99,13.5,9.99,86.48,Linen Throw Pillow,Home & Living,New York,United States,US,email,email,
#7123,CUST02725,customer2725@example.com,Customer2725,2024-01-18 13:08:48,paid,fulfilled,USD,32.76,0.0,4.99,37.75,Leather Belt,Clothing & Apparel,Johannesburg,South Africa,ZA,organic,organic,
#3189,CUST00973,customer973@example.com,Customer973,2024-01-18 13:46:43,paid,fulfilled,USD,33.58,0.0,0.0,33.58,Oversized Cotton Tee,Clothing & Apparel,Mombasa,Kenya,KE,organic,organic,
#4411,CUST01523,customer1523@example.com,Customer1523,2024-01-18 16:04:10,paid,fulfilled,USD,53.03,0.0,4.99,58.02,Water Bottle 1L,Sports & Fitness,Nairobi,Kenya,KE,google,cpc,
#2287,CUST00565,customer565@example.com,Customer565,2024-01-18 17:45:59,paid,fulfilled,USD,32.5,0.0,0.0,32.5,Phone Stand Adjustable,Electronics,Dar es Salaam,Tanzania,TZ,organic,organic,
#5306,CUST01922,customer1922@example.com,Customer1922,2024-01-18 18:32:07,paid,fulfilled,USD,15.17,0.0,0.0,15.17,Lip Balm Set,Beauty & Skincare,Nairobi,Kenya,KE,email,email,
#3409,CUST01072,customer1072@example.com,Customer1072,2024-01-18 22:32:48,paid,fulfilled,USD,115.84,0.0,0.0,115.84,Wireless Earbuds,Electronics,Mombasa,Kenya,KE,organic,organic,
#3472,CUST01101,customer1101@example.com,Customer1101,2024-01-19 00:00:00,paid,fulfilled,USD,119.93,0.0,4.99,124.92,Linen Throw Pillow,Home & Living,New York,United States,US,organic,organic,
#5327,CUST01931,customer1931@example.com,Customer1931,2024-01-19 00:00:00,paid,fulfilled,USD,87.49,0.0,9.99,97.48,Wireless Earbuds,Electronics,Nairobi,Kenya,KE,instagram,social,
#6468,CUST02445,customer2445@example.com,Customer2445,2024-01-19 00:00:00,paid,fulfilled,USD,46.09,6.91,0.0,39.18,Linen Throw Pillow,Home & Living,Lagos,Nigeria,NG,organic,organic,
#4226,CUST01443,customer1443@example.com,Customer1443,2024-01-19 00:00:00,paid,fulfilled,USD,57.4,8.61,0.0,48.79,Portable Charger 10000mAh,Electronics,Lagos,Nigeria,NG,google,cpc,
#2598,CUST00705,customer705@example.com,Customer705,2024-01-19 00:00:00,paid,fulfilled,USD,14.46,0.0,4.99,19.45,USB-C Cable 3-Pack,Electronics,Accra,Ghana,GH,instagram,social,
#6771,CUST02567,customer2567@example.com,Customer2567,2024-01-19 00:00:00,paid,fulfilled,USD,126.3,0.0,0.0,126.3,Running Shoes,Sports & Fitness,Dar es Salaam,Tanzania,TZ,organic,organic,
#4568,CUST01593,customer1593@example.com,Customer1593,2024-01-19 00:00:00,paid,fulfilled,USD,86.05,0.0,4.99,91.04,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,facebook,cpc,
#2824,CUST00804,customer804@example.com,Customer804,2024-01-19 00:00:00,paid,fulfilled,USD,34.57,0.0,9.99,44.56,Bamboo Cutting Board,Home & Living,Dubai,United Arab Emirates,AE,instagram,social,
#4037,CUST01356,customer1356@example.com,Customer1356,2024-01-19 11:08:55,paid,fulfilled,USD,25.71,0.0,0.0,25.71,Phone Stand Adjustable,Electronics,Lagos,Nigeria,NG,facebook,cpc,
#1898,CUST00397,customer397@example.com,Customer397,2024-01-19 13:03:09,paid,unfulfilled,USD,31.06,4.66,4.99,31.39,Scented Soy Candle,Home & Living,Kampala,Uganda,UG,instagram,social,
#7092,CUST02713,customer2713@example.com,Customer2713,2024-01-19 17:18:52,paid,fulfilled,USD,32.39,0.0,6.99,39.38,Bamboo Cutting Board,Home & Living,Dubai,United Arab Emirates,AE,facebook,cpc,
#6187,CUST02312,customer2312@example.com,Customer2312,2024-01-19 18:20:37,paid,fulfilled,USD,13.11,0.0,0.0,13.11,Lip Balm Set,Beauty & Skincare,Lagos,Nigeria,NG,facebook,cpc,
#2114,CUST00496,customer496@example.com,Customer496,2024-01-20 00:00:00,paid,fulfilled,USD,229.4,0.0,0.0,229.4,Wireless Earbuds,Electronics,Mombasa,Kenya,KE,direct,none,
#2663,CUST00734,customer734@example.com,Customer734,2024-01-20 00:00:00,paid,fulfilled,USD,75.9,0.0,4.99,80.89,Wireless Earbuds,Electronics,Mombasa,Kenya,KE,google,cpc,
#4230,CUST01445,customer1445@example.com,Customer1445,2024-01-20 00:00:00,paid,fulfilled,USD,48.56,0.0,9.99,58.55,Linen Wide-Leg Trousers,Clothing & Apparel,London,United Kingdom,GB,organic,organic,
#3216,CUST00985,customer985@example.com,Customer985,2024-01-20 00:00:00,paid,fulfilled,USD,92.76,0.0,6.99,99.75,Hair Growth Oil 100ml,Beauty & Skincare,Mombasa,Kenya,KE,instagram,social,
#4269,CUST01462,customer1462@example.com,Customer1462,2024-01-20 00:00:00,paid,fulfilled,USD,53.45,8.02,9.99,55.42,Hair Growth Oil 100ml,Beauty & Skincare,Nairobi,Kenya,KE,google,cpc,
#1754,CUST00336,customer336@example.com,Customer336,2024-01-20 00:00:00,paid,fulfilled,USD,43.96,0.0,0.0,43.96,Face Serum Vitamin C,Beauty & Skincare,Mombasa,Kenya,KE,email,email,
#6513,CUST02463,customer2463@example.com,Customer2463,2024-01-20 00:00:00,paid,fulfilled,USD,14.78,0.0,4.99,19.77,USB-C Cable 3-Pack,Electronics,Johannesburg,South Africa,ZA,organic,organic,
#3830,CUST01269,customer1269@example.com,Customer1269,2024-01-20 00:00:00,paid,fulfilled,USD,68.07,0.0,6.99,75.06,Moisturiser SPF 50,Beauty & Skincare,Nairobi,Kenya,KE,facebook,cpc,
#6942,CUST02642,customer2642@example.com,Customer2642,2024-01-20 08:33:43,paid,fulfilled,USD,134.03,0.0,4.99,139.02,Moisturiser SPF 50,Beauty & Skincare,Kampala,Uganda,UG,direct,none,
#5322,CUST01928,customer1928@example.com,Customer1928,2024-01-20 12:44:09,paid,fulfilled,USD,71.1,10.66,0.0,60.44,Wireless Earbuds,Electronics,Johannesburg,South Africa,ZA,instagram,social,
#7199,CUST02763,customer2763@example.com,Customer2763,2024-01-20 13:31:45,paid,fulfilled,USD,77.17,11.58,0.0,65.59,Scented Soy Candle,Home & Living,Nairobi,Kenya,KE,google,cpc,
#7261,CUST02788,customer2788@example.com,Customer2788,2024-01-20 16:21:44,paid,fulfilled,USD,100.07,15.01,0.0,85.06,Wireless Earbuds,Electronics,Dubai,United Arab Emirates,AE,google,cpc,
#1879,CUST00388,customer388@example.com,Customer388,2024-01-20 18:13:25,paid,fulfilled,USD,22.54,0.0,0.0,22.54,Lip Balm Set,Beauty & Skincare,New York,United States,US,instagram,social,
#1035,CUST00016,customer16@example.com,Customer16,2024-01-20 19:45:07,paid,unfulfilled,USD,71.14,0.0,6.99,78.13,Yoga Mat Pro,Sports & Fitness,Johannesburg,South Africa,ZA,facebook,cpc,
#6138,CUST02295,customer2295@example.com,Customer2295,2024-01-20 20:04:09,paid,fulfilled,USD,55.95,0.0,0.0,55.95,Face Serum Vitamin C,Beauty & Skincare,Nairobi,Kenya,KE,email,email,
#7364,CUST02828,customer2828@example.com,Customer2828,2024-01-21 00:00:00,paid,fulfilled,USD,139.61,20.94,0.0,118.67,Ceramic Pour-Over Set,Home & Living,Johannesburg,South Africa,ZA,instagram,social,
#3908,CUST01301,customer1301@example.com,Customer1301,2024-01-21 00:00:00,paid,fulfilled,USD,76.55,11.48,9.99,75.06,Ceramic Pour-Over Set,Home & Living,London,United Kingdom,GB,facebook,cpc,
#6477,CUST02448,customer2448@example.com,Customer2448,2024-01-21 00:00:00,paid,fulfilled,USD,118.2,0.0,0.0,118.2,Running Shoes,Sports & Fitness,New York,United States,US,instagram,social,
#2707,CUST00750,customer750@example.com,Customer750,2024-01-21 00:00:00,paid,fulfilled,USD,62.61,9.39,0.0,53.22,Linen Throw Pillow,Home & Living,London,United Kingdom,GB,organic,organic,
#3274,CUST01007,customer1007@example.com,Customer1007,2024-01-21 08:33:00,paid,fulfilled,USD,71.85,10.78,0.0,61.07,Portable Charger 10000mAh,Electronics,Dar es Salaam,Tanzania,TZ,email,email,
#4550,CUST01586,customer1586@example.com,Customer1586,2024-01-21 08:40:01,paid,fulfilled,USD,56.6,0.0,0.0,56.6,Portable Charger 10000mAh,Electronics,Lagos,Nigeria,NG,organic,organic,
#5952,CUST02204,customer2204@example.com,Customer2204,2024-01-21 11:24:09,paid,fulfilled,USD,18.8,0.0,6.99,25.79,Lip Balm Set,Beauty & Skincare,Mombasa,Kenya,KE,facebook,cpc,
#2536,CUST00677,customer677@example.com,Customer677,2024-01-21 13:29:13,paid,fulfilled,USD,60.62,0.0,6.99,67.61,Portable Charger 10000mAh,Electronics,Mombasa,Kenya,KE,facebook,cpc,
#6870,CUST02610,customer2610@example.com,Customer2610,2024-01-21 16:38:43,paid,fulfilled,USD,64.12,9.62,0.0,54.5,Wireless Earbuds,Electronics,Mombasa,Kenya,KE,organic,organic,
#1908,CUST00402,customer402@example.com,Customer402,2024-01-21 18:29:31,paid,fulfilled,USD,44.88,0.0,6.99,51.87,Portable Charger 10000mAh,Electronics,Mombasa,Kenya,KE,google,cpc,
#5315,CUST01926,customer1926@example.com,Customer1926,2024-01-21 20:49:34,paid,fulfilled,USD,82.95,0.0,0.0,82.95,Linen Wide-Leg Trousers,Clothing & Apparel,Mombasa,Kenya,KE,organic,organic,
#5597,CUST02047,customer2047@example.com,Customer2047,2024-01-21 21:43:43,paid,fulfilled,USD,34.3,0.0,9.99,44.29,Linen Throw Pillow,Home & Living,New York,United States,US,google,cpc,
#3093,CUST00932,customer932@example.com,Customer932,2024-01-22 00:00:00,paid,fulfilled,USD,64.71,0.0,4.99,69.7,Ceramic Pour-Over Set,Home & Living,Nairobi,Kenya,KE,direct,none,
#1959,CUST00429,customer429@example.com,Customer429,2024-01-22 00:00:00,paid,fulfilled,USD,33.09,0.0,0.0,33.09,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#4175,CUST01418,customer1418@example.com,Customer1418,2024-01-22 00:00:00,paid,fulfilled,USD,95.35,0.0,0.0,95.35,Ceramic Pour-Over Set,Home & Living,Kampala,Uganda,UG,google,cpc,
#5552,CUST02029,customer2029@example.com,Customer2029,2024-01-22 00:00:00,paid,fulfilled,USD,49.75,0.0,0.0,49.75,Ceramic Pour-Over Set,Home & Living,Dar es Salaam,Tanzania,TZ,instagram,social,
#2011,CUST00450,customer450@example.com,Customer450,2024-01-22 00:00:00,paid,fulfilled,USD,20.8,0.0,9.99,30.79,Phone Stand Adjustable,Electronics,Johannesburg,South Africa,ZA,facebook,cpc,
#2585,CUST00699,customer699@example.com,Customer699,2024-01-22 00:00:00,paid,fulfilled,USD,80.23,0.0,9.99,90.22,Face Serum Vitamin C,Beauty & Skincare,Mombasa,Kenya,KE,organic,organic,
#5755,CUST02120,customer2120@example.com,Customer2120,2024-01-22 08:37:47,paid,fulfilled,USD,43.41,0.0,0.0,43.41,Oversized Cotton Tee,Clothing & Apparel,Dubai,United Arab Emirates,AE,instagram,social,
#6509,CUST02460,customer2460@example.com,Customer2460,2024-01-22 09:13:20,paid,fulfilled,USD,65.65,9.85,6.99,62.79,Printed Silk Scarf,Clothing & Apparel,Johannesburg,South Africa,ZA,instagram,social,
#5338,CUST01936,customer1936@example.com,Customer1936,2024-01-22 11:46:23,paid,fulfilled,USD,113.33,0.0,0.0,113.33,Running Shoes,Sports & Fitness,London,United Kingdom,GB,organic,organic,
#5591,CUST02045,customer2045@example.com,Customer2045,2024-01-22 11:55:59,paid,fulfilled,USD,30.21,4.53,0.0,25.68,Hair Growth Oil 100ml,Beauty & Skincare,Dubai,United Arab Emirates,AE,organic,organic,
#1644,CUST00285,customer285@example.com,Customer285,2024-01-22 14:26:53,paid,fulfilled,USD,46.86,7.03,9.99,49.82,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,direct,none,
#5624,CUST02060,customer2060@example.com,Customer2060,2024-01-22 15:41:18,paid,fulfilled,USD,21.55,0.0,0.0,21.55,USB-C Cable 3-Pack,Electronics,Nairobi,Kenya,KE,direct,none,
#5924,CUST02191,customer2191@example.com,Customer2191,2024-01-22 16:33:00,paid,fulfilled,USD,39.12,0.0,4.99,44.11,Linen Throw Pillow,Home & Living,Johannesburg,South Africa,ZA,facebook,cpc,
#6803,CUST02581,customer2581@example.com,Customer2581,2024-01-22 17:46:39,paid,fulfilled,USD,45.09,0.0,6.99,52.08,Linen Throw Pillow,Home & Living,Nairobi,Kenya,KE,tiktok,social,
#6333,CUST02383,customer2383@example.com,Customer2383,2024-01-22 18:10:00,paid,fulfilled,USD,26.4,3.96,9.99,32.43,Water Bottle 1L,Sports & Fitness,Johannesburg,South Africa,ZA,email,email,
#5790,CUST02134,customer2134@example.com,Customer2134,2024-01-23 00:00:00,paid,fulfilled,USD,28.5,0.0,4.99,33.49,Hair Growth Oil 100ml,Beauty & Skincare,Nairobi,Kenya,KE,facebook,cpc,
#4920,CUST01749,customer1749@example.com,Customer1749,2024-01-23 00:00:00,paid,fulfilled,USD,142.77,21.42,6.99,128.34,Ceramic Pour-Over Set,Home & Living,New York,United States,US,direct,none,
#4139,CUST01401,customer1401@example.com,Customer1401,2024-01-23 00:00:00,paid,fulfilled,USD,131.87,0.0,0.0,131.87,Yoga Mat Pro,Sports & Fitness,Nairobi,Kenya,KE,google,cpc,
#5055,CUST01813,customer1813@example.com,Customer1813,2024-01-23 00:00:00,paid,fulfilled,USD,69.99,0.0,0.0,69.99,Running Shoes,Sports & Fitness,Nairobi,Kenya,KE,facebook,cpc,
#1820,CUST00363,customer363@example.com,Customer363,2024-01-23 00:00:00,paid,fulfilled,USD,135.19,0.0,4.99,140.18,Running Shoes,Sports & Fitness,New York,United States,US,google,cpc,
#2365,CUST00602,customer602@example.com,Customer602,2024-01-23 00:00:00,paid,fulfilled,USD,21.32,0.0,0.0,21.32,Oversized Cotton Tee,Clothing & Apparel,Mombasa,Kenya,KE,organic,organic,
#5108,CUST01833,customer1833@example.com,Customer1833,2024-01-23 00:00:00,paid,fulfilled,USD,28.08,0.0,0.0,28.08,Resistance Band Set,Sports & Fitness,Mombasa,Kenya,KE,google,cpc,
#4914,CUST01747,customer1747@example.com,Customer1747,2024-01-23 00:00:00,paid,fulfilled,USD,25.11,3.77,0.0,21.34,Phone Stand Adjustable,Electronics,Johannesburg,South Africa,ZA,direct,none,
#2206,CUST00533,customer533@example.com,Customer533,2024-01-23 09:04:22,paid,fulfilled,USD,35.51,0.0,0.0,35.51,Resistance Band Set,Sports & Fitness,Dubai,United Arab Emirates,AE,google,cpc,
#3729,CUST01222,customer1222@example.com,Customer1222,2024-01-23 13:39:31,paid,fulfilled,USD,24.87,0.0,0.0,24.87,Lip Balm Set,Beauty & Skincare,Dar es Salaam,Tanzania,TZ,organic,organic,
#4674,CUST01639,customer1639@example.com,Customer1639,2024-01-23 14:15:31,paid,fulfilled,USD,73.04,0.0,0.0,73.04,Linen Wide-Leg Trousers,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,organic,organic,
#6321,CUST02379,customer2379@example.com,Customer2379,2024-01-23 16:52:14,paid,fulfilled,USD,35.39,0.0,9.99,45.38,Lip Balm Set,Beauty & Skincare,Nairobi,Kenya,KE,direct,none,
#3802,CUST01254,customer1254@example.com,Customer1254,2024-01-23 18:32:43,paid,fulfilled,USD,12.76,0.0,6.99,19.75,USB-C Cable 3-Pack,Electronics,Nairobi,Kenya,KE,facebook,cpc,
#6725,CUST02548,customer2548@example.com,Customer2548,2024-01-23 18:38:40,paid,fulfilled,USD,26.55,0.0,4.99,31.54,Resistance Band Set,Sports & Fitness,Lagos,Nigeria,NG,facebook,cpc,
#5435,CUST01981,customer1981@example.com,Customer1981,2024-01-23 22:13:49,paid,fulfilled,USD,79.88,0.0,0.0,79.88,Linen Wide-Leg Trousers,Clothing & Apparel,Kampala,Uganda,UG,google,cpc,
#6616,CUST02508,customer2508@example.com,Customer2508,2024-01-24 00:00:00,paid,fulfilled,USD,30.32,4.55,0.0,25.77,Hair Growth Oil 100ml,Beauty & Skincare,Kampala,Uganda,UG,direct,none,
#6221,CUST02329,customer2329@example.com,Customer2329,2024-01-24 00:00:00,paid,fulfilled,USD,30.21,0.0,0.0,30.21,Resistance Band Set,Sports & Fitness,Nairobi,Kenya,KE,google,cpc,
#1667,CUST00295,customer295@example.com,Customer295,2024-01-24 00:00:00,paid,fulfilled,USD,77.73,0.0,0.0,77.73,Linen Throw Pillow,Home & Living,New York,United States,US,instagram,social,
#2196,CUST00530,customer530@example.com,Customer530,2024-01-24 00:00:00,paid,fulfilled,USD,33.5,5.02,4.99,33.47,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,organic,organic,
#4556,CUST01589,customer1589@example.com,Customer1589,2024-01-24 00:00:00,paid,fulfilled,USD,102.14,15.32,0.0,86.82,Running Shoes,Sports & Fitness,Nairobi,Kenya,KE,facebook,cpc,
#2044,CUST00465,customer465@example.com,Customer465,2024-01-24 00:00:00,paid,fulfilled,USD,25.86,0.0,0.0,25.86,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#5308,CUST01923,customer1923@example.com,Customer1923,2024-01-24 08:21:46,paid,fulfilled,USD,31.71,0.0,0.0,31.71,Hair Growth Oil 100ml,Beauty & Skincare,Nairobi,Kenya,KE,organic,organic,
#1118,CUST00057,customer57@example.com,Customer57,2024-01-24 09:47:48,paid,fulfilled,USD,49.95,0.0,4.99,54.94,Bamboo Cutting Board,Home & Living,Dar es Salaam,Tanzania,TZ,email,email,
#4435,CUST01534,customer1534@example.com,Customer1534,2024-01-24 10:05:24,paid,fulfilled,USD,21.74,3.26,4.99,23.47,Phone Stand Adjustable,Electronics,New York,United States,US,google,cpc,
#5587,CUST02044,customer2044@example.com,Customer2044,2024-01-24 11:07:06,paid,fulfilled,USD,58.62,0.0,6.99,65.61,Yoga Mat Pro,Sports & Fitness,Dar es Salaam,Tanzania,TZ,organic,organic,
#2201,CUST00531,customer531@example.com,Customer531,2024-01-24 11:21:18,paid,fulfilled,USD,39.6,0.0,6.99,46.59,Hair Growth Oil 100ml,Beauty & Skincare,Nairobi,Kenya,KE,google,cpc,
#6059,CUST02253,customer2253@example.com,Customer2253,2024-01-24 13:39:48,paid,fulfilled,USD,79.19,11.88,9.99,77.3,Printed Silk Scarf,Clothing & Apparel,Kampala,Uganda,UG,organic,organic,
